study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title
PRJEB3366	SAMEA1573396	ERX162866	ERR188068	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188068/ERR188068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188068/ERR188068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188068/NA20759.4.M_120208_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188068/NA20759.4.M_120208_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188068	NA20759
PRJEB3366	SAMEA1573459	ERX162804	ERR188069	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188069/ERR188069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188069/ERR188069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188069/NA19096.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188069/NA19096.4.M_120208_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188069	NA19096
PRJEB3366	SAMEA1573428	ERX163078	ERR188070	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188070/ERR188070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188070/HG00263.6.M_120119_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188070/HG00263.6.M_120119_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188070	HG00263
PRJEB3366	SAMEA1573519	ERX162828	ERR188071	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188071/ERR188071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188071/ERR188071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188071/HG00114.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188071/HG00114.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188071	HG00114
PRJEB3366	SAMEA1573126	ERX162924	ERR188072	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188072/ERR188072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188072/ERR188072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188072/NA19137.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188072/NA19137.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188072	NA19137
PRJEB3366	SAMEA1573354	ERX162892	ERR188073	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188073/ERR188073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188073/ERR188073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188073/HG00145.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188073/HG00145.6.M_120119_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188073	HG00145
PRJEB3366	SAMEA1573178	ERX163129	ERR188074	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188074/ERR188074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188074/ERR188074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188074/NA19257.6.M_120119_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188074/NA19257.6.M_120119_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188074	NA19257
PRJEB3366	SAMEA1573142	ERX163028	ERR188075	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188075/HG00349.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188075/HG00349.4.M_120208_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188075	HG00349
PRJEB3366	SAMEA1573110	ERX162860	ERR188076	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188076/NA12006.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188076/NA12006.5.M_120131_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188076	NA12006
PRJEB3366	SAMEA1573249	ERX162725	ERR188077	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188077/ERR188077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188077/ERR188077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188077/NA11893.7.M_120219_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188077/NA11893.7.M_120219_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188077	NA11893
PRJEB3366	SAMEA1573201	ERX162787	ERR188078	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188078/ERR188078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188078/ERR188078_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188078/HG00372.4.M_120208_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188078/HG00372.4.M_120208_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188078	HG00372
PRJEB3366	SAMEA1573388	ERX163044	ERR188079	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188079/ERR188079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188079/ERR188079_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188079/NA20778.4.M_120208_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188079/NA20778.4.M_120208_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188079	NA20778
PRJEB3366	SAMEA1573117	ERX163106	ERR188080	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188080/ERR188080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188080/ERR188080_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188080/HG00250.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188080/HG00250.1.M_111124_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188080	HG00250
PRJEB3366	SAMEA1573129	ERX162768	ERR188081	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188081/ERR188081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188081/ERR188081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188081/NA12814.7.M_120219_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188081/NA12814.7.M_120219_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188081	NA12814
PRJEB3366	SAMEA1573489	ERX162914	ERR188082	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188082/ERR188082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188082/ERR188082_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188082/HG00110.2.M_120131_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188082/HG00110.2.M_120131_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188082	HG00110
PRJEB3366	SAMEA1573361	ERX163128	ERR188083	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188083/ERR188083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188083/ERR188083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188083/HG00285.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188083/HG00285.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188083	HG00285
PRJEB3366	SAMEA1573499	ERX162852	ERR188084	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188084/ERR188084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188084/ERR188084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188084/HG00152.7.M_120219_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188084/HG00152.7.M_120219_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188084	HG00152
PRJEB3366	SAMEA1573122	ERX163120	ERR188085	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188085/ERR188085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188085/ERR188085_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188085/NA18520.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188085/NA18520.1.M_111124_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188085	NA18520
PRJEB3366	SAMEA1573437	ERX163077	ERR188086	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188086/ERR188086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188086/ERR188086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188086/NA11892.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188086/NA11892.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188086	NA11892
PRJEB3366	SAMEA1573145	ERX162834	ERR188087	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188087/ERR188087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188087/ERR188087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188087/HG00121.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188087/HG00121.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188087	HG00121
PRJEB3366	SAMEA1573156	ERX162972	ERR188088	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188088/ERR188088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188088/ERR188088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188088/NA20504.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188088/NA20504.1.M_111124_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188088	NA20504
PRJEB3366	SAMEA1573302	ERX163101	ERR188089	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188089/ERR188089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188089/ERR188089_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188089/HG00358.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188089/HG00358.5.M_120131_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188089	HG00358
PRJEB3366	SAMEA1573305	ERX162890	ERR188090	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188090/ERR188090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188090/ERR188090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188090/HG00186.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188090/HG00186.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188090	HG00186
PRJEB3366	SAMEA1573137	ERX163067	ERR188091	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188091/ERR188091_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188091/HG00256.2.M_111215_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188091/HG00256.2.M_111215_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188091	HG00256
PRJEB3366	SAMEA1573128	ERX163029	ERR188092	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188092/ERR188092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188092/ERR188092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188092/NA12546.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188092/NA12546.3.M_120202_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188092	NA12546
PRJEB3366	SAMEA1573338	ERX163046	ERR188093	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188093/ERR188093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188093/ERR188093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188093/NA19150.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188093/NA19150.5.M_120131_7_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188093	NA19150
PRJEB3366	SAMEA1573253	ERX163048	ERR188094	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188094/ERR188094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188094/ERR188094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188094/NA20806.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188094/NA20806.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188094	NA20806
PRJEB3366	SAMEA1573422	ERX162882	ERR188095	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188095/ERR188095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188095/ERR188095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188095/HG00137.6.M_120217_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188095/HG00137.6.M_120217_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188095	HG00137
PRJEB3366	SAMEA1573337	ERX162859	ERR188096	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188096/ERR188096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188096/ERR188096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188096/NA18933.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188096/NA18933.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188096	NA18933
PRJEB3366	SAMEA1573228	ERX163036	ERR188097	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188097/ERR188097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188097/ERR188097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188097/NA18511.7.M_120219_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188097/NA18511.7.M_120219_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188097	NA18511
PRJEB3366	SAMEA1573226	ERX162883	ERR188098	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188098/HG00337.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188098/HG00337.5.M_120131_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188098	HG00337
PRJEB3366	SAMEA1573291	ERX163151	ERR188099	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188099/NA12843.6.M_120119_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188099/NA12843.6.M_120119_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188099	NA12843
PRJEB3366	SAMEA1573331	ERX162730	ERR188100	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188100/ERR188100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188100/ERR188100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188100/NA12762.4.M_120208_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188100/NA12762.4.M_120208_3_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188100	NA12762
PRJEB3366	SAMEA1573342	ERX162990	ERR188101	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188101/ERR188101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188101/ERR188101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188101/NA10847.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188101/NA10847.4.M_120208_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188101	NA10847
PRJEB3366	SAMEA1573083	ERX163057	ERR188102	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188102/ERR188102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188102/ERR188102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188102/HG00383.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188102/HG00383.1.M_111124_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188102	HG00383
PRJEB3366	SAMEA1573195	ERX162873	ERR188103	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188103/ERR188103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188103/ERR188103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188103/NA19184.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188103/NA19184.1.M_111124_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188103	NA19184
PRJEB3366	SAMEA1573115	ERX163171	ERR188104	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188104/ERR188104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188104/ERR188104_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188104/NA19146.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188104/NA19146.5.M_120131_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188104	NA19146
PRJEB3366	SAMEA1573315	ERX162789	ERR188105	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188105/NA20768.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188105/NA20768.5.M_120131_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188105	NA20768
PRJEB3366	SAMEA1573267	ERX163002	ERR188106	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188106/ERR188106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188106/ERR188106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188106/HG00247.3.M_120202_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188106/HG00247.3.M_120202_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188106	HG00247
PRJEB3366	SAMEA1573360	ERX162853	ERR188107	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188107/ERR188107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188107/ERR188107_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188107/NA12342.1.M_111124_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188107/NA12342.1.M_111124_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188107	NA12342
PRJEB3366	SAMEA1573514	ERX162776	ERR188108	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188108/ERR188108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188108/ERR188108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188108/NA20754.4.M_120208_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188108/NA20754.4.M_120208_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188108	NA20754
PRJEB3366	SAMEA1573214	ERX162874	ERR188109	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188109/ERR188109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188109/ERR188109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188109/NA19121.3.M_120202_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188109/NA19121.3.M_120202_6_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188109	NA19121
PRJEB3366	SAMEA1573189	ERX162762	ERR188110	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188110/ERR188110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188110/ERR188110_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188110/NA20760.3.M_120202_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188110/NA20760.3.M_120202_5_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188110	NA20760
PRJEB3366	SAMEA1573208	ERX162751	ERR188111	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188111/ERR188111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188111/HG00255.2.M_111216_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188111/HG00255.2.M_111216_1_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188111	HG00255
PRJEB3366	SAMEA1573474	ERX163069	ERR188112	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188112/ERR188112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188112/ERR188112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188112/HG00239.7.M_120219_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188112/HG00239.7.M_120219_4_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188112	HG00239
PRJEB3366	SAMEA1573088	ERX162913	ERR188113	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188113/ERR188113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188113/ERR188113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188113/HG00324.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188113/HG00324.1.M_111124_2_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188113	HG00324
PRJEB3366	SAMEA1573138	ERX162843	ERR188114	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188114/ERR188114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188114/ERR188114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188114/NA20534.2.M_111215_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188114/NA20534.2.M_111215_8_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR188/ERR188114	NA20534
